id,fraude,nome,sobrenome,email,cpf,telefone,rua,bairro,cidade,estado,cep,data_de_nascimento,produto,restringido,bloqueado,user_agent,imei,ip,busca_email_nome,busca_email_sobrenome,busca_email_ip,busca_email_telefone,busca_email_endereco,busca_ip_telefone,busca_ip_nome,busca_telefone_nome
4762,True,Catarina,Freitas,discovery.freitas@hotmail.com,58361420924,,"Rua Ceará, 1013 ",Vila Gomes,Campo Grande,MS,79020902,1982-06-28,discovery +,False,False,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/6162-03-09 06:27:21 Firefox/3.6.5,556198495163743,129.214.217.172,18,40,44,31,30,54,24,52
4763,False,Mirella,da Cunha,mirella.dacunha@outlook.com,31085246906,5511927040559,Corredor Público 03,Campo Belo,Dourados,MS,79816478,1991-11-20,Globoplay + canais ao vivo e Telecine,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),551192704055969,4.66.89.145,41,96,49,40,85,59,49,83
4764,False,Diego,da Luz,diego.daluz@gmail.com,17056384226,,Rua Lagoa da Prata,Vila Barros,Guarulhos,SP,07193030,1993-09-23,Globoplay,False,False,Opera/9.84.(X11; Linux i686; sa-IN) Presto/2.9.171 Version/10.00,554190669784414,182.85.203.182,58,80,70,58,77,45,94,58
4765,False,Noah,Ferreira,noah.ferreira@outlook.com,79124836591,,Quadra 23 (Cj Renascença I),Renascença,Teresina,PI,64082023,1975-08-18,Starzplay,False,False,Opera/8.60.(X11; Linux i686; ff-SN) Presto/2.9.175 Version/12.00,558499689990968,204.121.246.168,69,95,91,61,49,68,80,55
4766,False,Benjamin,Pires,benjamin.pires@bol.com,80316549720,,,,,,,1960-08-23,Premiere,False,False,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/36.0.828.0 Safari/531.0",558197527248348,110.97.3.9,61,76,88,80,65,68,53,57
4767,False,Olivia,Lopes,olivia.lopes@outlook.com,,,Rua Carlos Oscar Schuck,Tancredo Neves,Santa Maria,RS,97032080,1993-07-21,,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/15.0.855.0 Mobile/67U207 Safari/534.1",556196455654545,11.222.69.86,97,43,41,73,94,86,40,71
4768,False,Davi,Gonçalves,davi.gonalves@outlook.com,,5531935304476,Rua 2,Jardim Nossa Senhora do Rosário,Francisco Morato,SP,07918090,1963-02-15,,False,True,Opera/8.51.(Windows CE; be-BY) Presto/2.9.180 Version/11.00,553193530447618,140.71.88.137,62,60,84,40,55,44,46,54
4769,False,Sophie,Martins,sophie.martins@bol.com,31824506970,5571972475176,,,,,,1974-08-04,discovery +,False,False,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_7; rv:1.9.5.20) Gecko/4932-12-16 17:15:21 Firefox/3.6.17,557197247517635,96.54.93.183,72,80,84,58,94,62,83,65
4770,False,Ana Beatriz,Oliveira,anabeatriz.oliveira@bol.com,53467981020,5561954471564,Rua Jornalista Armando Nogueira,Recreio dos Bandeirantes,Rio de Janeiro,RJ,22790688,1964-09-07,,False,False,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6769-11-19 03:33:45 Firefox/3.6.18,556195447156437,220.101.245.235,80,94,89,77,82,77,92,77
4771,True,Vitória,da Rosa,pedro-miguel62@example.net,28691453737,,Avenida Perimetral Presidente Tancredo de Almeida Neves - de 2592 a 2830 - lado par,Jardim Aurora,Campo Mourão,PR,87303054,2002-01-31,Starzplay,False,False,Opera/8.65.(Windows NT 6.2; brx-IN) Presto/2.9.165 Version/11.00,558198880248065,155.51.56.151,32,50,1,21,38,48,31,12
4772,False,Brenda,Cavalcanti,brenda.cavalcanti@globo.com,48619372050,5561919925812,Rua das Extremosas,Itoupava Norte,Blumenau,SC,89052372,1964-02-17,Globoplay e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.0),556191992581244,220.42.242.198,50,96,54,99,74,40,75,47
4773,False,Maria,Oliveira,maria.oliveira@ramos.com,90132475804,,,,,,,1978-10-25,discovery +,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),553193287581882,73.38.200.105,54,44,94,89,66,68,95,49
4774,True,Elisa,Campos,gmartins@example.org,54087312607,,,,,,,1968-11-03,discovery +,False,False,Mozilla/5.0 (Android 7.1.1; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,558496822993586,196.190.164.40,48,0,9,11,23,25,26,57
4775,False,Sofia,Nascimento,sofia.nascimento@globo.com,27394805123,,Rua Dom Bernardo Nogueira - de 717/718 ao fim,Vila Gumercindo,São Paulo,SP,04134001,2002-06-25,,False,False,Opera/8.38.(X11; Linux i686; niu-NU) Presto/2.9.189 Version/12.00,558493338882882,31.251.140.114,75,52,63,50,47,52,65,44
4776,False,Ana Lívia,Azevedo,analvia.azevedo@bol.com,16789502386,5584902529348,1007 Sul Alameda 23,Plano Diretor Sul,Palmas,TO,77018576,1963-08-30,Globoplay + canais ao vivo e Premiere,False,False,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7 rv:3.0; ms-MY) AppleWebKit/533.32.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.32.1",558490252934806,83.180.56.135,51,77,76,44,66,48,86,48
4777,False,Yago,Barros,yago.barros@yahoo.com,20159874602,,Avenida Comendador Francisco Avelino Maia - de 1095 a 1919 - lado ímpar,Canjeranus,Passos,MG,37900531,2006-01-09,Globoplay e discovery +,False,False,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/531.46.6 (KHTML, like Gecko) Version/4.0.4 Safari/531.46.6",553198856052413,178.37.252.204,48,80,68,95,70,95,45,65
4778,False,Brenda,Carvalho,carvalho@gmail.com,,5581961891743,,,,,,1968-11-16,Globoplay + canais ao vivo e Premiere,False,False,Opera/8.36.(X11; Linux i686; kw-GB) Presto/2.9.176 Version/12.00,558196189174388,223.160.47.149,74,53,80,57,55,66,86,73
4779,False,Nicolas,Caldeira,nicolas.caldeira@gmail.com,97568032400,5561964815793,"Rua Vereador Dinarte de Almeida Garrett, 201 ",Centro,Balsa Nova,PR,83670970,1969-09-25,Globoplay e Telecine,False,False,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.40.6 (KHTML, like Gecko) Version/4.1 Safari/532.40.6",556196481579344,112.241.41.173,62,52,95,71,58,84,91,85
4780,False,Mariane,Vieira,mariane.vieira@gmail.com,98376504274,5521914841837,,,,,,1995-02-02,Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.1),552191484183701,199.107.190.111,51,84,97,84,56,70,66,45
4781,False,Gabriela,Monteiro,gabriela.monteiro@globo.com,,5531952287637,,,,,,1980-10-26,Globoplay e Premiere,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),553195228763750,193.147.215.32,73,97,64,89,58,83,94,64
4782,False,Paulo,Ramos,ramos@porto.br,78069413204,,,,,,,1988-05-05,Globoplay e Telecine,False,False,Mozilla/5.0 (Windows 98; brx-IN; rv:1.9.2.20) Gecko/8586-11-08 19:52:43 Firefox/5.0,557195295400886,196.208.137.96,94,68,83,69,67,83,63,57
4783,False,Daniel,Jesus,daniel.jesus@globo.com,21570934606,,,,,,,1965-08-28,Disney +,False,False,Opera/8.24.(X11; Linux x86_64; ks-IN) Presto/2.9.180 Version/12.00,555191704180658,220.0.87.23,47,60,40,60,71,85,48,93
4784,False,Yago,Caldeira,yago.caldeira@castro.br,71529384079,,Rua Professor Fernando Raja Gabaglia,Freguesia (Jacarepaguá),Rio de Janeiro,RJ,22750660,2005-11-13,,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/10.1q3144.0 Mobile/53E865 Safari/532.1",553190086861531,198.130.242.210,79,53,43,83,53,95,72,99
4785,True,Beatriz,Nogueira,maria-fernandarodrigues@example.net,97218405304,,,,,,,2004-01-28,Globoplay e Premiere,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/13.6d8370.0 Mobile/75H149 Safari/532.1",551199323593106,195.92.103.252,21,33,11,26,1,48,39,47
4786,True,Danilo,Mendes,da-rosajoao-lucas@example.org,01987432622,,,,,,,1983-06-12,,False,False,Opera/8.25.(X11; Linux i686; am-ET) Presto/2.9.165 Version/10.00,555199691858517,212.72.90.167,18,33,9,41,43,25,52,5
4787,False,Ana Beatriz,Rodrigues,rodrigues@hotmail.com,74196058230,,,,,,,1993-05-31,Globoplay e Disney +,False,False,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.27.1 (KHTML, like Gecko) Version/4.1 Safari/535.27.1",553197280553343,136.58.204.221,75,53,44,46,66,62,55,41
4788,False,Ana Julia,Farias,anajulia.farias@yahoo.com,,5551942052069,,,,,,1974-07-12,Giga Gloob,False,False,Mozilla/5.0 (Windows 95; ff-SN; rv:1.9.0.20) Gecko/7093-08-03 09:34:12 Firefox/3.6.17,555194205206949,185.70.107.142,87,53,71,53,94,55,40,83
4789,False,Larissa,Cavalcanti,larissa.cavalcanti@bol.com,80276935438,,Rua São Francisco,Jardim Novo Mundo,Goiânia,GO,74713390,1969-06-21,,False,True,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:6.0; sr-ME) AppleWebKit/531.40.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.40.7",558497417653114,212.240.238.179,56,40,87,95,40,59,80,47
4790,True,Ian,Alves,luiz-felipenogueira@example.com,61438579209,,,,,,,2006-08-19,Globoplay + canais ao vivo e Disney +,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.1),555196538503702,81.135.227.191,43,58,58,8,38,18,7,51
4791,True,Gabrielly,Pires,erick49@example.org,41032869704,,Travessa Bela Vista,Alto José Bonifácio,Recife,PE,52080342,1964-08-18,Globoplay + canais ao vivo e Disney +,False,False,"Mozilla/5.0 (Windows CE) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/32.0.820.0 Safari/532.1",558495941237545,74.208.74.102,39,46,59,20,56,56,55,6
4792,False,Nathan,Lima,nathan.lima@da.com,63281407544,,Chácaras 16 B,Núcleo Rural Alagados (Santa Maria),Brasília,DF,72551250,1970-01-14,,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/10.0k0267.0 Mobile/95A641 Safari/534.1",551194815312479,203.161.198.177,95,43,66,59,73,74,63,42
4793,False,André,Duarte,andr.duarte@yahoo.com,20139587497,5521950783301,Vila Roque,Terra Firme,Belém,PA,66077785,1967-12-25,Premiere,False,False,Opera/8.58.(Windows 98; Win 9x 4.90; ks-IN) Presto/2.9.163 Version/11.00,552195078330180,146.190.37.88,92,56,86,62,76,65,75,91
4794,False,Henrique,da Cunha,henrique.dacunha@hotmail.com,45261830753,5584972226337,,,,,,1993-01-12,,False,False,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6; rv:1.9.6.20) Gecko/2239-08-25 04:22:43 Firefox/3.6.8,558497222633798,129.245.10.56,78,79,95,88,45,56,96,55
4795,False,Kaique,Nunes,nunes@yahoo.com,75601392480,,Quadra 70,Parque Nápolis B,Cidade Ocidental,GO,72883201,1978-04-11,Cartola PRO,False,True,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; am-ET) AppleWebKit/533.23.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.23.2",552190134211409,12.83.98.250,93,89,97,62,51,72,48,83
4796,False,Giovanna,da Mota,giovanna.damota@globo.com,13269580460,,Rua Santo Anastácio,Vila Valparaíso,Santo André,SP,09060430,1970-06-05,Globoplay e Disney +,False,False,Opera/9.12.(Windows 95; ti-ET) Presto/2.9.168 Version/11.00,553194465613208,209.177.219.0,40,45,68,96,53,83,69,40
4797,False,Natália,Nascimento,nascimento@gmail.com,04369285747,,,,,,,1995-08-15,,False,False,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_4 rv:6.0; si-LK) AppleWebKit/533.39.5 (KHTML, like Gecko) Version/4.0.3 Safari/533.39.5",558490995323937,21.12.126.129,83,95,70,51,89,48,46,84
4798,False,Heitor,da Mata,damata@globo.com,46917830593,,,,,,,2005-03-25,,False,False,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/3.0),557195090633491,102.63.103.86,97,75,99,84,82,68,66,97
4799,False,Gustavo,Nunes,gustavo.nunes@outlook.com,,,,,,,,1964-10-03,Globo Mais,False,False,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.2.20) Gecko/9078-04-22 20:38:02 Firefox/4.0,552195485662076,203.172.75.5,40,85,65,86,57,96,40,85
4800,False,Enzo,Peixoto,enzo.peixoto@outlook.com,58309617410,,,,,,,1974-09-14,Globo Mais,False,False,Opera/9.55.(X11; Linux x86_64; eu-ES) Presto/2.9.187 Version/12.00,554192009355418,196.90.162.83,42,87,81,94,79,71,48,68
4801,False,Isadora,Duarte,duarte@da.br,,5571936354541,,,,,,1994-04-03,Globoplay + canais ao vivo e Premiere,False,False,Mozilla/5.0 (Android 2.2.2; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,557193635454127,145.113.149.121,64,99,40,59,57,84,68,55
4802,True,Kaique,Freitas,ymoura@example.org,80635792168,5521905794425,,,,,,2008-04-02,,False,False,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:2.0; ve-ZA) AppleWebKit/533.31.2 (KHTML, like Gecko) Version/5.0 Safari/533.31.2",552190579442527,216.120.192.9,40,12,27,1,42,21,29,54
4803,False,Mirella,Moraes,mirella.moraes@gmail.com,31496250842,,,,,,,1999-05-28,Globoplay + canais ao vivo,False,False,"Mozilla/5.0 (Linux; Android 2.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/13.0.868.0 Safari/536.2",557194374016994,167.58.102.39,62,46,63,83,63,56,83,66
4804,False,Ana Luiza,das Neves,dasneves@hotmail.com,79650413839,5531912289483,Rua Cruz das Almas,Santa Sofia,Itaguaí,RJ,23836810,1981-04-04,,False,False,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0; rv:1.9.2.20) Gecko/4981-09-08 15:22:23 Firefox/3.8,553191228948301,204.38.247.209,73,47,49,87,56,61,75,47
4805,False,Lucca,Cunha,lucca.cunha@hotmail.com,60974835200,,Rua São Vicente de Paula,Vila Nossa Senhora das Graças,Taubaté,SP,12060470,2008-09-15,,False,False,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/24.0.810.0 Safari/535.2",555193501447264,133.105.112.251,75,92,96,88,46,60,64,48
4806,False,Catarina,da Mata,catarina.damata@gmail.com,94856720392,,Rua Barão de Itamaracá,São Gonçalo,Pelotas,RS,96075040,1974-06-16,Globoplay + canais ao vivo e Premiere,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6 rv:6.0; yi-US) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.38.2",555199321993064,195.80.89.71,89,79,50,64,45,70,76,97
4807,False,Lucca,Farias,farias@aragao.br,87543061910,,,,,,,1972-11-30,Globoplay e Premiere,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/17.0.886.0 Safari/532.0",554196541933269,168.124.63.149,87,85,98,97,46,94,65,68
4808,True,Carolina,da Costa,globoplaycanaisaovivo.dacosta@outlook.com,39175286491,5561994724113,Rua Rubens Fabris,Jardim Acapulco,Guarujá,SP,11445150,1994-01-06,Globoplay + canais ao vivo,False,False,Opera/9.28.(X11; Linux i686; uz-UZ) Presto/2.9.183 Version/12.00,556199472411337,164.62.118.161,58,42,30,2,0,58,49,38
4809,False,Isabelly,Silva,silva@farias.br,58021694785,,,,São Lourenço do Piauí,PI,64778000,1979-12-13,,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),554196080982008,82.168.155.199,49,70,93,93,67,44,50,72
4810,True,Isaac,Fogaça,3034064premiere.fogaa@gmail.com,21950638405,,,,,,,1988-11-27,Premiere,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/47.0.806.0 Safari/535.0",558495259589024,79.60.205.54,7,52,8,28,19,10,15,19
4811,False,Juliana,Nunes,juliana.nunes@hotmail.com,85472016967,,Passagem Paes de Carvalho,Comércio,Itaituba,PA,68180060,2000-03-21,Deezer Premium,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/49.0.833.0 Mobile/09W936 Safari/535.1",553194596682486,5.22.155.216,92,43,83,78,77,91,41,85
4812,False,Levi,Gonçalves,levi.gonalves@bol.com,31405768975,,Praça Central,Guadalupe,Rio de Janeiro,RJ,21670020,1962-02-08,Globoplay e Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.0),558494847218196,132.8.206.70,73,90,42,40,51,63,83,74
4813,False,João Miguel,Ferreira,joomiguel.ferreira@globo.com,32708165453,,Rua Fera Ferida (Lot E Igarassu),Encanto Igarassu,Igarassu,PE,53620123,2004-08-24,discovery +,False,False,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/13.0.881.0 Safari/535.1",556195856326018,175.240.151.87,89,70,98,86,97,43,74,82
4814,True,Julia,Aragão,imendes@example.com,36857910286,5531945532017,Praça Bom Jesus,Nossa Senhora das Graças,Santo Antônio de Jesus,BA,44574335,1965-01-16,discovery +,False,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),553194553201734,116.245.44.237,2,56,45,32,57,5,6,34
4815,False,Isabel,da Rosa,isabel.darosa@globo.com,,,Rua José Martins,Morada do Rio,Santa Luzia,MG,33030590,2011-04-06,Cartola PRO,False,False,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_4 rv:2.0; sk-SK) AppleWebKit/532.46.5 (KHTML, like Gecko) Version/5.0.5 Safari/532.46.5",558496161496472,72.78.12.211,41,99,78,57,97,61,71,55
4816,True,João Felipe,Caldeira,globoplay.caldeira@pinto.org,27513480923,,Rua Venâncio Saraiva,Centro,Guarapari,ES,29200085,1976-02-01,Globoplay,False,False,Opera/8.80.(Windows 95; hsb-DE) Presto/2.9.179 Version/10.00,552193111099847,199.75.205.171,1,35,42,56,34,45,20,58
4817,False,Sophie,Rezende,sophie.rezende@globo.com,85169307420,5584999093257,,,,,,2002-10-19,discovery +,False,False,Opera/9.50.(Windows 95; hy-AM) Presto/2.9.162 Version/12.00,558499909325748,173.91.253.20,98,91,60,52,95,62,56,76
4818,False,Evelyn,Barros,barros@bol.com,31460275853,,,,,,,1999-02-23,Globoplay,False,True,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/3.0),556194119181567,56.128.159.174,74,85,51,56,50,53,70,95
4819,False,Emilly,Campos,emilly.campos@hotmail.com,,5511954416148,,,,,,1999-04-06,Deezer Premium,True,False,"Mozilla/5.0 (Linux; Android 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/34.0.870.0 Safari/534.2",551195441614816,217.67.91.94,43,53,62,90,46,52,88,48
4820,True,Arthur,Santos,starzplay.santos@azevedo.br,90418752630,5571938322061,,,,,,2006-03-12,Starzplay,False,False,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/14.0.885.0 Safari/535.0",557197979267771,186.110.204.81,10,30,17,33,9,2,21,41
4821,False,Catarina,Cavalcanti,catarina.cavalcanti@outlook.com,89673012512,5551938585624,SQS 204 Bloco B,Asa Sul,Brasília,DF,70234020,1973-02-06,,False,False,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.837.0 Safari/535.0",555193858562475,51.155.116.219,93,97,68,84,55,60,53,71
4822,False,Carolina,Alves,carolina.alves@globo.com,17058936277,5551998555603,,,,,,1968-12-06,,False,False,Opera/8.74.(X11; Linux x86_64; ce-RU) Presto/2.9.176 Version/10.00,555199855560313,96.71.255.33,43,90,69,78,54,78,56,41
4823,False,Valentina,da Mata,valentina.damata@bol.com,40536897166,5531945999587,Rua Capitari,Jardim Belaura,São Paulo,SP,05102105,1966-11-26,Globoplay e discovery +,False,False,Mozilla/5.0 (Android 2.2.1; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,553194599958743,193.101.42.175,92,72,42,43,83,46,45,95
4824,False,Laís,Ramos,ramos@globo.com,46298135782,5531975486331,,,,,,1988-02-13,Globoplay e Starzplay,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),553197548633119,219.107.118.70,72,56,69,62,78,99,53,70
4825,True,Davi Lucas,Gomes,da-pazpietra@example.com,,,Rua Luiz Gonçalves das Neves,Vila Portuaria,Paranaguá,PR,83221760,1979-10-03,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),555199391213062,134.1.101.19,35,52,15,3,0,31,34,8
4826,False,Rodrigo,Duarte,rodrigo.duarte@globo.com,36972840104,,,,,,,2011-11-29,Globoplay e discovery +,False,False,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/5.0),558195679427421,110.7.237.131,59,50,50,72,80,78,59,49
4827,False,Milena,Oliveira,oliveira@bol.com,21705694306,,,,,,,1967-08-21,Globoplay e Starzplay,False,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ts-ZA) AppleWebKit/533.41.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.41.3",552195369263132,20.207.55.212,91,54,96,65,71,68,89,79
4828,True,Vitor Gabriel,Gomes,3572185gomes@globo.com,76529318003,5584932236679,"Avenida Frederico Grulke, 1645 ",Centro,Santa Maria de Jetibá,ES,29645970,1998-12-10,,True,False,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; so-DJ) AppleWebKit/535.6.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.6.5",558491459511025,197.138.57.245,40,23,7,53,45,0,56,12
4829,False,Vitor Hugo,da Mota,vitorhugo.damota@yahoo.com,61974235882,5551983841857,Travessa Francisco Sales,Pirajá,Salvador,BA,41290510,1975-09-24,Globoplay + canais ao vivo,False,False,Mozilla/5.0 (Windows CE; mhr-RU; rv:1.9.2.20) Gecko/6659-05-06 19:38:53 Firefox/3.6.13,555198384185741,116.111.57.231,81,54,55,87,75,99,61,86
4830,False,Bárbara,Costa,brbara.costa@gmail.com,51374290823,5561917818173,"Rua Principal, s/n ",Centro,São José do Planalto (Pedra Preta),MT  - Distrito,78798970,1976-05-02,Globoplay,True,False,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/52.0.829.0 Safari/531.0",556191781817361,166.136.141.66,46,99,95,94,95,83,42,45
4831,True,Augusto,Duarte,9562487augusto.duarte@vieira.br,,,Rua Francisco Lameu,Vila Osasco,Osasco,SP,06086150,1986-07-03,discovery +,False,False,Opera/9.62.(Windows NT 5.01; ss-ZA) Presto/2.9.189 Version/11.00,558198904826649,169.26.244.254,43,17,32,55,49,57,25,46
4832,False,Bryan,da Mata,bryan.damata@bol.com,72459380674,,Rua Maestro Carlos Frank - de 1191 a 3005 - lado ímpar,Alto Boqueirão,Curitiba,PR,81750323,1987-11-02,Globoplay e Starzplay,False,False,Mozilla/5.0 (Android 7.1.2; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,553197116565438,169.207.44.219,41,51,75,61,50,65,94,95
4833,False,Raul,Nascimento,nascimento@outlook.com,06931542761,5531957514448,"Avenida Marechal Castelo Branco, 170 ",Universitário,Lages,SC,88509900,2002-03-10,Starzplay,False,False,Mozilla/5.0 (Android 5.1.1; Mobile; rv:36.0) Gecko/36.0 Firefox/36.0,553195751444836,192.191.113.65,87,45,90,63,68,85,83,41
4834,False,Felipe,Barros,felipe.barros@yahoo.com,10283694769,,,,,,,2007-06-19,Premiere,True,False,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.1),558190852587307,203.103.91.132,67,62,98,69,47,44,54,69
4835,False,Enzo,Moura,enzo.moura@yahoo.com,,5571960998485,Rua Doutor Carlos de Arnaldo e Silva,Loteamento Village Santa Helena,São José do Rio Preto,SP,15091610,1975-07-06,Giga Gloob,False,False,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/26.0.841.0 Mobile/18L413 Safari/533.0",557196099848528,98.153.70.73,87,55,73,55,74,42,81,42
4836,False,Carlos Eduardo,Freitas,carloseduardo.freitas@bol.com,69487250310,5561982827699,,,,,,1988-12-23,Starzplay,True,False,Mozilla/5.0 (Android 6.0.1; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,556198282769918,199.198.109.148,84,48,98,73,90,87,92,71
4837,True,Alice,Nunes,nunes@costa.com,47928160501,,Rua José Tadeu Mota,Conjunto Habitacional San Fernando,Rolândia,PR,86605672,1998-06-03,,False,False,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:4.0; sl-SI) AppleWebKit/531.29.3 (KHTML, like Gecko) Version/4.0.1 Safari/531.29.3",558190012880865,159.80.140.190,19,6,18,20,2,13,45,25
